('https://image1.ljcdn.com/shfdfs-image/20170722/07ff5d4e-bc63-4e3f-bfd8-2ec097984f54.jpg.296x216.jpg', '电梯高区精装大三房，业主诚意出售！', '紫东新苑  | 3室2厅 | 155.7平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2005年建板楼  -  松江新城', '480万', '单价30829元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180128/718cbb42-9eb3-4588-990b-797d2192e2e1.jpg.296x216.jpg', '新凯家园三期银杏苑 楼层好 一手动迁 房东急售', '新凯城银杏苑  | 2室1厅 | 70.74平米 | 暂无数据 | 毛坯 | 有电梯', '中楼层(共16层)2012年建板楼  -  泗泾', '230万', '单价32514元/平米')
('https://image1.ljcdn.com/310000-inspection/dc0091e0-e307-48e9-8b13-213afdf0c326.jpg.296x216.jpg', '此房满五不唯一，单价低，多层6楼复式得房率高.', '紫东新苑  | 5室2厅 | 233.28平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)2005年建板楼  -  松江新城', '560万', '单价24006元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160730/a5905c92-16a7-4e90-b41c-91cbca1f45c9.jpg.296x216.jpg', '正气大2房  满5年自住中等装修   南北通透  业主急卖', '蓝天新村  | 2室1厅 | 74.83平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1996年建板楼  -  松江老城', '215万', '单价28732元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170509/f02b8d78-f983-46e2-85a9-74ac2d64e9d2.jpg.296x216.jpg', '业主诚心出售 自己住 精装修 南北户型 满五年 ！', '阳光翠庭  | 3室2厅 | 136.7平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2005年建板楼  -  松江新城', '550万', '单价40235元/平米')
('https://image1.ljcdn.com/310000-inspection/377945c3-1145-4990-a9d6-3657a7cc6581.jpg.296x216.jpg', '2015年次新小区，金山卫车墩站，实用250平，有钥匙', '旭辉安贝尔花园   | 独栋别墅 | 3室2厅 | 110平米 | 南 | 毛坯 | 无电梯', '1层板楼  -  车墩', '450万', '单价40910元/平米')
('https://image1.ljcdn.com/310000-inspection/90d36dee-17b8-4c8f-b4c3-d428bbb4cefd.jpg.296x216.jpg', '一复二/花园洋房/80平院子/双车库/满五唯一/送家电', '海立华亭(公寓)  | 3室2厅 | 159.35平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2006年建板楼  -  松江新城', '697万', '单价43741元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171202/a6e2d5f2-4535-4f8d-b1e3-97db1c65a378.jpg.296x216.jpg', '业主诚心出售 自己住 精装修 南北户型  满五年 ！', '阳光翠庭  | 3室2厅 | 132.71平米 | 南 | 精装 | 有电梯', '低楼层(共14层)2005年建板楼  -  松江新城', '503万', '单价37903元/平米')
('https://image1.ljcdn.com/310000-inspection/70ae48eb-f977-4cb4-951a-374a3b02754c.jpg.296x216.jpg', '近大润发 玉树公寓 正气大三房南北直通 三房两厅两卫', '玉树公寓  | 3室2厅 | 124.62平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  松江老城', '370万', '单价29691元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9446c7a7-4e30-41f3-855b-b1b8285b85a6.png.296x216.jpg', '新凯城紫竹苑 2室1厅 215万', '新凯城紫竹苑  | 2室1厅 | 69.25平米 | 南 | 简装 | 有电梯', '高楼层(共12层)2011年建板楼  -  泗泾', '215万', '单价31047元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c5409e46-18fe-4f14-bccc-7a086aa61b00.png.296x216.jpg', '奥林匹克花园 3室2厅 460万', '奥林匹克花园  | 3室2厅 | 105.62平米 | 南 | 其他 | 有电梯', '低楼层(共8层)2002年建板楼  -  九亭', '460万', '单价43553元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171007/bb5bbced-b573-4847-8bb1-f024fb1f1872.jpg.296x216.jpg', '松江金港大三房，为你的舒适加分。', '金港花园(公寓)  | 3室2厅 | 137.35平米 | 南 北 | 精装 | 有电梯', '中楼层(共14层)2007年建板楼  -  泗泾', '440万', '单价32035元/平米')
('https://image1.ljcdn.com/310000-inspection/b2af4506-09d9-49db-bbdd-44af5841dc9f.jpg.296x216.jpg', '小区中间位置，精装修环保材料送车位', '金地褐石苑  | 3室2厅 | 84.21平米 | 南 | 精装', '中楼层(共11层)板楼  -  泗泾', '370万', '单价43938元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161217/388a723c-2c50-42eb-9c45-121d57db14b0.jpg.296x216.jpg', '米兰诺贵都，9号佘山站，精装2居室，价格可谈，随时看', '米兰诺贵都  | 2室1厅 | 74.59平米 | 南 | 简装 | 有电梯', '低楼层(共19层)2013年建板楼  -  泗泾', '290万', '单价38880元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload19cc62a9-1f5f-4b04-8193-a0952be71236.jpg.296x216.jpg', '三星苑 双南房满五 中间楼层 中间位置 有钥匙随时看房', '三星苑  | 2室1厅 | 68.72平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2004年建板楼  -  松江老城', '240万', '单价34925元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170813/159c5379-3adf-4dd0-b688-062fda520cb1.jpg.296x216.jpg', '户型正气，小三室，诚心出售，价格可谈', '好莱坞小区  | 3室1厅 | 83.37平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1990年建板楼  -  车墩', '210万', '单价25189元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc81a069a-8424-46df-8ebf-930c65dab1e8.jpg.296x216.jpg', '中大九里德(公寓) 4室2厅 560万', '中大九里德(公寓)  | 4室2厅 | 138.13平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共12层)板楼  -  九亭', '560万', '单价40542元/平米')
('https://image1.ljcdn.com/310000-inspection/4f6e8abf-044c-4a65-a752-1eed3571f95c.jpg.296x216.jpg', '荣都公寓   精装两房   诚心出售', '荣都公寓  | 2室1厅 | 77.37平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  松江老城', '245万', '单价31667元/平米')
('https://image1.ljcdn.com/310000-inspection/eee20157-0da7-4496-bf96-c94e5bd5ee50.jpg.296x216.jpg', '1复2不带地下室 120万装修  拎包入住 产权清晰 诚意售', '佘山珑原  | 4室2厅 | 131.06平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2014年建板楼  -  松江大学城', '770万', '单价58752元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170524/8106abdd-ba67-4422-80dd-559d422bca9c.jpg.296x216.jpg', '方舟园三村 业主诚心出售 随时看房', '方舟园三村  | 2室2厅 | 86.7平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1985年建板楼  -  松江老城', '310万', '单价35756元/平米')
('https://image1.ljcdn.com/310000-inspection/efa71e53-7e12-4b8e-8876-ced2b4885e56.jpg.296x216.jpg', '3房2厅1卫南北通透户型，得房率高，价格实惠。', '塘和家园登云苑  | 3室1厅 | 81.19平米 | 南 北 | 毛坯', '中楼层(共18层)2015年建板楼  -  泗泾', '245万', '单价30177元/平米')
('https://image1.ljcdn.com/310000-inspection/56747d6b-45b3-4c24-9926-fcad458e2446.jpg.296x216.jpg', '精装，带地下室，带花园，同润小区位置好', '同润菲诗艾伦  | 5室2厅 | 167平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2014年建板楼  -  泗泾', '500万', '单价29941元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170501/b6018012-8c1a-4097-b156-f9f9c6dd47b9.jpg.296x216.jpg', '白洋苑顶楼大复试  精装修 拎包可入住', '白洋苑  | 4室2厅 | 121.07平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  松江老城', '430万', '单价35517元/平米')
('https://image1.ljcdn.com/310000-inspection/3b2d560a-b295-43c7-b5ad-8c51c1e7ec97.jpg.296x216.jpg', '中京苑 2室2厅 320万', '中京苑  | 2室2厅 | 96.39平米 | 南 | 其他 | 无电梯', '低楼层(共4层)2005年建板楼  -  泗泾', '320万', '单价33199元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171118/e22335c0-551a-4bff-b525-202c312f61db.jpg.296x216.jpg', '临河双拼别墅，满五年税费少，有钥匙随时可以看房。', '合生国际花园   | 双拼别墅 | 4室3厅 | 340平米 | 南 | 毛坯 | 无电梯', '2层2010年建板楼  -  新桥', '900万', '单价26471元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160811/b26c00f6-9be7-4801-8a32-49e026e40adc.jpg.296x216.jpg', '联排别墅，位置安静 ，有露台，有车库，满五年唯一', '意墅家   | 联排别墅 | 4室2厅 | 171.34平米 | 东 | 毛坯 | 无电梯', '3层2008年建板楼  -  莘闵别墅', '750万', '单价43773元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171015/6e850e49-6dd0-4d5d-9bbc-b813d62d4f21.jpg.296x216.jpg', '全南朝向，采光好，格局方正，无增值税，诚售', '新凯城银杏苑  | 2室1厅 | 72平米 | 南 | 毛坯 | 有电梯', '高楼层(共16层)2012年建板楼  -  泗泾', '230万', '单价31945元/平米')
('https://image1.ljcdn.com/310000-inspection/b1a1c2ae-8904-49db-bfcc-1cf043493820.jpg.296x216.jpg', '绿叶小区 3房2卫 大三房 精装修 336万诚心出售', '绿叶小区(松江)  | 3室2厅 | 122.32平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1978年建板楼  -  泗泾', '336万', '单价27469元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160929/a0d5bd0c-dfb3-42b0-8f26-c335a9be3906.jpg.296x216.jpg', '次新小区南北通户型 景观房 精装修 满五年唯一 随时看', '朗庭上郡苑(公寓)  | 3室2厅 | 90.76平米 | 南 | 精装 | 有电梯', '低楼层(共8层)2010年建板楼  -  九亭', '348万', '单价38343元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc439aba4-9d41-49da-ac68-40e6e35eda36.jpg.296x216.jpg', '位置好，采光好，毛坯房，钥匙在手看房随时，看中可谈', '摩卡小城  | 3室2厅 | 114.08平米 | 南 | 毛坯 | 有电梯', '低楼层(共12层)2008年建板楼  -  九亭', '475万', '单价41638元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171117/e57af87d-d5fb-4ea5-93ae-5e67beb295bb.jpg.296x216.jpg', '金港花园南北通透户型，房东诚心出售，随时可看。', '金港花园(公寓)  | 3室2厅 | 120.1平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2007年建板楼  -  泗泾', '389万', '单价32390元/平米')
('https://image1.ljcdn.com/310000-inspection/76b7dc8e-db0a-4670-8467-17cd83547070.JPG.296x216.jpg', '海派青城 3室2厅 320万', '海派青城  | 3室2厅 | 112.41平米 | 南 | 毛坯 | 无电梯', '低楼层(共2层)2009年建板楼  -  新桥', '320万', '单价28468元/平米')
('https://image1.ljcdn.com/310000-inspection/80d5ee4b-2f52-4bbd-a1da-e9d0de840e48.jpg.296x216.jpg', '万科梦想派 3室2厅 369.6万', '万科梦想派  | 3室2厅 | 84平米 | 南 | 其他 | 有电梯', '中楼层(共22层)2015年建板楼  -  松江大学城', '369.6万', '单价44000元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170422/0bcd91ee-9cde-4a7c-8d6a-c9affe9ed82f.jpg.296x216.jpg', '三盛颐景园(公寓) 3室2厅 370万', '三盛颐景园(公寓)  | 3室2厅 | 97.17平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  九亭', '370万', '单价38078元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170702/e2182d0f-cec5-43a5-baa2-fa4b4a0dadbb.jpg.296x216.jpg', '单价低 总价低的正气三房 精装修', '莱顿小城  | 3室2厅 | 140.93平米 | 南 | 精装 | 有电梯', '低楼层(共13层)2006年建板楼  -  松江大学城', '400万', '单价28383元/平米')
('https://image1.ljcdn.com/310000-inspection/fb7ec364-8c5f-443c-a8bf-da7bfcb5efc4.jpg.296x216.jpg', '精装错层大三房，开间和进深都大，三代同堂其乐融融', '绿洲华庭苑(公寓)  | 3室2厅 | 163.91平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2003年建板楼  -  松江新城', '609万', '单价37155元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160911/f23262c9-a3aa-4663-84d5-9d7df3558de4.jpg.296x216.jpg', '凤凰小区 2室2厅 320万', '凤凰小区  | 2室2厅 | 89.99平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2004年建板楼  -  松江老城', '320万', '单价35560元/平米')
('https://image1.ljcdn.com/310000-inspection/dd231c63-eb64-4d72-8e75-1a90c9610d7c.jpg.296x216.jpg', '新城站 品质小区 正气大三房 地理位置有潜力 风/水好', '名庭花苑  | 3室2厅 | 152.4平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2006年建板楼  -  松江新城', '469万', '单价30775元/平米')
('https://image1.ljcdn.com/310000-inspection/606918e2-7154-4602-bffc-f60c8339c985.JPG.296x216.jpg', '旭辉安贝尔花园 3室2厅 246万', '旭辉安贝尔花园   | 独栋别墅 | 3室2厅 | 89平米 | 南 北 | 其他', '8层板楼  -  车墩', '246万', '单价27641元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload6a66db4c-8555-4ac8-b56b-05f95d77c956.jpg.296x216.jpg', '一楼带院子+满五唯一税少+业主自住+看房方便', '昌鑫花园(公寓)  | 2室2厅 | 81.34平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2005年建板楼  -  松江新城', '330万', '单价40571元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171018/487d24fb-90bd-4d93-ae64-6434491ef8ff.jpg.296x216.jpg', '正佘山风景区房源  满5唯一 业主置换看好房子现在急卖', '佘山新苑  | 2室2厅 | 99.8平米 | 南 | 其他 | 无电梯', '中楼层(共5层)1997年建板楼  -  佘山', '255万', '单价25552元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1211a723-a625-432d-96c8-7e6e369890d6.png.296x216.jpg', '满五年的3房2卫！纯毛坯 九年制 教育！', '协和海琴花园  | 3室1厅 | 101.35平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  新桥', '300万', '单价29601元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160515/9afe0016-e01e-47bd-b827-9bb795c3a83e.jpg.296x216.jpg', '怡林花园，精品大三房，两南一北！厅南北直通！！', '莱顿小城  | 3室2厅 | 120.11平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2007年建板楼  -  松江大学城', '420万', '单价34968元/平米')
('https://image1.ljcdn.com/310000-inspection/29b07865-5ca8-4c7d-8254-eab1d2232993.jpg.296x216.jpg', '两房 业主置换新房 诚心出售 低于市场价 一楼带院', '江川一村  | 2室1厅 | 74.63平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1996年建板楼  -  泗泾', '228万', '单价30551元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171118/6e9d7645-3566-466e-b199-f27d9f7b723f.jpg.296x216.jpg', '满五不唯一，随时可看，装修简约，采光好，不临街', '润和苑  | 2室2厅 | 98平米 | 暂无数据 | 精装 | 无电梯', '中楼层(共4层)2001年建板楼  -  泗泾', '315万', '单价32143元/平米')
('https://image1.ljcdn.com/310000-inspection/24ea8c14-82ec-402b-b9a7-e52c8da1f847.jpg.296x216.jpg', '顶楼复式；一梯两户得房率高 免增值税', '翠鑫苑  | 2室2厅 | 87平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)2013年建板楼  -  佘山', '235万', '单价27012元/平米')
('https://image1.ljcdn.com/310000-inspection/0af486b5-8233-454b-9a7c-6d53497e3a9c.jpg.296x216.jpg', '松江新房  经典户型  景观可看金山青浦婚房装修满五年', '华亭荣园  | 2室2厅 | 77.86平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2009年建板楼  -  松江老城', '290万', '单价37247元/平米')
('https://image1.ljcdn.com/310000-inspection/ff829f11-1eb0-44f7-ac72-c74dabf31fda.jpg.296x216.jpg', '诚意出售 看房方便 高档装修 看中可谈 出行方便', '绿地蔷薇九里(别墅)  | 4室2厅 | 131平米 | 南 | 精装 | 无电梯', '低楼层(共3层)2010年建板楼  -  松江大学城', '715万', '单价54581元/平米')
('https://image1.ljcdn.com/310000-inspection/ac4aa1c8-f75d-42a5-beed-47e7672327d2.jpg.296x216.jpg', '爱丽雅花园 电梯房 房子精装修 看房方便', '爱丽雅花苑  | 2室1厅 | 87.51平米 | 南 | 其他', '中楼层(共12层)2007年建板楼  -  松江老城', '220万', '单价25140元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170415/c3d7512b-31f3-46cf-ac59-876d45fa2fb7.jpg.296x216.jpg', '久阳文化 精装二房 电梯高层 北望佘山 南靠泰晤士', '久阳文华府邸(公寓)  | 2室2厅 | 98.07平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2006年建板楼  -  松江新城', '360万', '单价36709元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cf6e3fa2-6d08-4cb1-8104-984b411988d7.png.296x216.jpg', '一手动迁学xiao方便交通出行便利有万达吉买盛星巴克。', '茉莉雅苑  | 2室2厅 | 71.93平米 | 南 | 其他 | 有电梯', '中楼层(共13层)2012年建板楼  -  泗泾', '204万', '单价28361元/平米')
('https://image1.ljcdn.com/310000-inspection/371bc1ba-fd8a-4c03-93b0-1a04dd4c2c15.jpg.296x216.jpg', '正气两房，南北直通，精装修20万，看房随时，价格可谈', '名仕豪庭(公寓)  | 2室2厅 | 87.19平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2012年建板楼  -  松江新城', '318万', '单价36473元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170325/6043b97d-25f0-4fa1-9c80-2151f5070022.jpg.296x216.jpg', '江川一村靠泗泾古镇，南北户型，小三房，急售', '江川一村  | 3室1厅 | 95平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  泗泾', '260万', '单价27369元/平米')
('https://image1.ljcdn.com/310000-inspection/test-9ece4d63-3323-473a-a0b5-627366d411c2.png.296x216.jpg', '小户型一房一厅 朝南户型 采光充足 中高楼层 新凯三期', '新凯城银杏苑  | 1室1厅 | 52.79平米 | 南 | 毛坯 | 有电梯', '高楼层(共15层)2012年建板楼  -  泗泾', '185万', '单价35045元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3457e03a-de98-42fa-b973-7ed421ddd58e.png.296x216.jpg', '精装修三房南北通，满二年，产权清晰，花园位置', '同润菲诗艾伦  | 3室1厅 | 88.96平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2011年建板楼  -  泗泾', '305万', '单价34286元/平米')
('https://image1.ljcdn.com/shfdfs-image/20150424/18bf6968-4a01-4f5a-9fb7-5411aba75ba4.jpg.296x216.jpg', '知雅汇(公寓) 2室2厅 375万', '知雅汇(公寓)  | 2室2厅 | 97.47平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2006年建板楼  -  九亭', '375万', '单价38474元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171020/f669acdc-0ea6-441c-8abd-6403eddfe149.jpg.296x216.jpg', '仓城六村 3室1厅 270万', '仓城六村  | 3室1厅 | 83.31平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1994年建板楼  -  松江老城', '270万', '单价32410元/平米')
